395,人的境况,这部极具原创性的著作，通过对劳动、工作和行动；权力、暴力和体力；地球和世界，以及财产和财富等诸概念的区分，强调了人在面临现代社会高度科技化、自动化和经济现代化情境下，仍然具有的“复数性”和开端启新的行动能力，从而重树人们对于人类事务的信念和希望。这本曾被欢呼为“参与式民主的教科书”，将批判的目光投向我们当前认为理所当然的思考和行为方式。时隔50年，这《人的境况》的原创性仍然像当时一样令人瞩目，并能激发起新的思想和讨论。
396,康德哲学讲演录,《康德哲学讲演录》是一本系统介绍康德三大批判的读物，是作者根据2004年10月应邀在重庆西南政法大学所作的有关康德三大批判的系列讲座的录音稿审定修改而成。作者从自然科学以及日常生活中生动形象的事例出发，通俗地解读了《实践理性批判》、《纯粹理性批判》、《判断力批判》，并在中西文化心理的比较中展示了康德宗教思想的特点，在一个更广阔的全球视野中提示了康德伦理学的现代意义。《康德哲学讲演录》内容精妙，可读性强，对康德哲学研究具有现实性。
397,王阳明大传：知行合一的心学智慧（全三册）,王阳明是明朝最杰出的哲学家、文学家、军事家和政治家，也是中国历史上极为罕见的“立德、立功、立言”三不朽的圣人。
398,我们时代的神经症人格,《我们时代的神经症人格》是作者的代表作，全面分析了现代人的病态心理和变态人格。作者认为，我们每个人的内心时刻处于各种矛盾与冲突之中，而最主要的冲突就是我们都同时具有“亲近人”、“对抗人”、“逃避人”的冲动。这些冲动若协调不好，就会使我们陷入各种各样的焦虑和神经症。     《我们时代的神经症人格》由卡伦·霍尼编著。
399,中国文化的深层结构,中国文化的深层结构，其实探讨的正是个人与社会，在20世纪的中国受到哪些因素的左右。“仁者，人也。”儒家思想影响了多少人的心理结构，中国人缺乏自我自主意识，也是其中一斑。全书视野开阔，令人心服。
400,"反对完美


    
       : 科技与人性的正义之战",《反对完美：科技与人性的正义之战》是哈佛大学教授桑德尔继《公正》、《金钱不能买什么》之后，又一次从社会热点入手，激发我们通过理性思考更深刻地把握现实问题的著作。
401,"战争论


    
       : 全三册",《战争论》是克劳塞维茨在总结以往战争特别是拿破仑战争的基础上写成的，全书共8篇124章；另有说明、作者自序，及作者在1810年至1812年为普鲁士王太子讲授军事课的材料、关于军队的有机区分、战术或战术学讲授计划和提纲等附录，约70余万字。第一篇，论战争的性质；第二篇，论战争理论；第三篇，战略概论；第四篇，战斗；第五篇，军队；第六篇，防御；第七篇，进攻（草稿）；第八篇，战争计划（草稿）。
402,逃避自由,精神分析学说是奥地利精神病医生、心理学家弗洛伊德在20世纪初创立的。弗洛伊德最初是作为神经病学家和精神科医生来从事研究的。其研究对象主要是歇斯底里症患者。他发现歇斯底里症的根源主要不是由于生理的原因，而是在于深刻内在的心理因素。他将这种存在的心理因素归结为儿童期被压抑的性意识，并由此创立了“无意识性本能学说”，认为神经症的发作就是性意识的长期压抑最后总爆发的结果。弗洛伊德将他的发现加以总结，形成了一种全新的、最富创见的心理学说，并将这一学说全面推广到哲学、社会、宗教、文化领域，形成了一个庞大的思想体系。
403,论语别裁(上下),《论语别裁》是关于《论语》的讲演录，是台湾著名学者南怀瑾先生以渊博的学识，旁征博引，拈提古今而撰成的。书中对《论语》二十篇的每一段原文，都作了详细而又生动的讲述。不仅有篇章结构、段落联结上的提示，而且有原文义旨以及所涉人文掌故的阐发。尤为新颖的是，作者将对原文的串讲撮编为一个个历史故事，蕴意深邃而妙趣横生，这在众多的《论语》章疏中是别具一格的。
404,干法,[内容简介]
405,"黑格尔导论


    
       : 自由、真理与历史",黑格尔素有哲学家的哲学家之称，其哲学以一种非常显著的方式渗透进当代理智生活，既艰深晦涩又极端重要；其广博的著作是对大量现代论题产生重要影响的哲学王国。
406,"人生有何意义


    
       : 胡适解读为什么人活得如此艰难",《人生有何意义》内容简介：“人生有何意义？”其实这个问题是容易解答的。人生的意义全是各人自己寻出来，造出来的：高尚，卑劣，清贵，污浊，有用，无用，……全靠自己的作为。生命本身不过是一件生物学的事实，有什么意义可说？生一个人与一只猫，一只狗，有什么分别？人生的意义不在于何以有生，而在于自己怎么生活。你若情愿把这六尺之躯葬送在白昼作梦之上，那就是你这一生的意义。你若发愤振作起来，决心去寻求生命的意义，去创造自己的生命的意义，那么，你活一日便有一日的意义，作一事便添一事的意义，生命无穷，生命的意义也无穷了。
407,"柏拉图对话录


    
       : 水建馥译文集",古希腊哲学在公元前六至四世纪发展到高潮。柏拉图的三十篇对话录，是最具特点的散文体裁。这种文体记述了当事人的对话。《柏拉图对话录》选收的四篇由古希腊语直接译出，集中反映了苏格拉底临死前的思想、生活和谈话，其中所探讨的问题，是苏格拉底和柏拉图哲学思想和方法的最集中的缩影。
408,人性论,本书是十八世纪英国经验主义哲学家休谟最重要的哲学著作。休谟认为一切科学对于人性或多或少地有些关系。如果人们彻底认识了人性的范围和能力，我们在这些科学中将会取得极大的变化和改进。本书试图通过对人性的研究来揭示制约人的理智、情感和道德行为的准则。全书分三卷，第一卷讨论知性，第二卷讨论情感，第三卷讨论道德。
409,正义论（修订版）,功利主义在现代政治和道德哲学中占主导地位。 其他理论， 如直觉主义， 没有提供能与之抗衡的正义观和道德观。《正义论》主张以一种更抽象的社会契约论来替代功利主义。 其出发点是：社会基本结构是正义的主题； 人们在达成其它协议之前，首先要就社会制度的原则达成协议。 然而这种缔约不是一种实际的历史行为，而是在假定的原初状态中的选择的结果，它是互相冷淡的个人在无知之幕背后的选择。 契约目标是选择一种指导社会基本结构设计的根本道德原则即正义原则。对所选择的原则的直接检验是看按它们安排的社会制度是否符合人们的直觉判断；另一个检验是看它们是否符合人们的目的。由此产生了本书的三个部分：理论、制度、目的。
410,"自然社会


    
       : 自然法与现代道德世界的形成",《自然社会：自然法与现代道德世界的形成》研究的中心议题自然法问题。作者将之作为西方现代思想的原点，聚焦于现代自然法学派的第一代人物，以此来论述西方现代道德世界的形成。现代自然法学派，对于理解塑造现代世界的一系列基本政治学说和道德思想具有关键意义，这一点早已为学界所知。无论是政府必须基于社会成员的同意和授权的社会契约论思想，还是经济生活中的财产与所有权的学说，大到国际法与国际社会的概念，小到自主的道德个体形象，以及个人的自然权利和自由平等的概念，所有这些现代人在公共生活和私人领域中经常遭遇的观念和制度，其根源都是现代自然法学派的著作。然而，对现代自然法学派的广泛研究，却很少深入触及到这些常见理论背后隐含的现代政治道德思想对人性的真正理解。本书基于晚近国际学界对有关问题的最新文献，通过系统考察现代自然法学派的第一代人物（格老秀斯、霍布斯、普芬多夫和洛克）...
411,爱的多重奏,《爱的多重奏》是法国当代著名哲学家阿兰•巴迪欧与《世界报》记者尼古拉•特吕翁以 “爱”为主题的公开谈话录。巴迪欧批判西方流行的“爱”的观念，坚持某种理想主义，而这背后映现的也是他所主张的哲学观与关于更美好的理想社会的设想。
412,"狂热分子


    
       : 群众运动圣经",这本书主要探讨群众运动的一些共有特征，重点是陷入狂热的乌合之众的人格。长期与下层民众打交道的生活经历使作者发现，积极投身群众运动的往往是一些失意者。他们认为自己的生活已无可救药地失败，渴望逃离自我寻求重生，将生命托付给某项神圣伟业让他们感觉不错，整齐划一的集体生活令个人的责任、恐惧、无能得以掩埋。运动的领导者则刻意培养参与者的罪恶感，号召自我牺牲以获救赎。
413,科学哲学,《科学哲学》为当代科学哲学中的主要问题提供了一幅清晰准确的鸟瞰图。何为科学？科学是否客观？科学能否解释一切？萨米尔·奥卡沙开篇扼要介绍科学发展的历程，继尔探讨科学推理的本质、科学领域的革命以及实在论与反实在论等理论问题。作者还审视了专门科学领域中的哲学问题，科学和宗教之间的争端，以及科学作为双刃剑的利与弊。
414,活法,做企业的目的是什么？赢利！做企业人的目标是什么？帮企业赢利！然而，为什么在财务报表形势喜人、经营业绩节节攀升的同时，我们还会听到公司员工对老板的私下抱怨，看到高层们面对发展的十字路口无法舒展的愁眉，甚至此时正目睹着各界舆论对业界翘楚、时代精英们毫不留情、铺天盖地的指责与奚落？    诚然，所有企业及企业人都恪守着赢利——这一亘古不变的原则在时代的浪潮中奋勇前进，但是又有多少人真正参透了利益背后的玄机？中国并不需要“道义放两边、利字摆中间”的商业大鳄，更不会提供给缺乏德行、忽视修为的企业人广阔发展的康庄大道；如果想在白热化的竞争中一枝独秀，就必须要剖开经济的表象，探求企业的本质，找到得以在如今的世道中生存下去的活法。    这本《活法》的作者稻盛和夫是日本战后经济的传奇，他不用优美的文字取胜，也不用高深的说教让人五体投地，而是将其多年心得以质朴的文字向...
415,人生的智慧,《人生的智慧》是德国思想家叔本华以简单的语言，所写成的一部并不简单的书，这书为普通大众而写，阐述生活的本质，及如何在生活中获得幸福。这书名本身就已经是够吸引人的了。我们作为万物之灵、竭尽全力在生活中寻觅幸福的人类，面对伟大思想家这部深入浅出教导如何获得幸福的书，又有谁会不感兴趣呢？
416,"柏拉图对话中的神


    
       : 薇依论古希腊文学",《柏拉图对话中的神:薇依论古希腊文学》收录了薇依绎读古希腊文学经典的所有完整文稿。通过绎读《伊利亚特》、《普罗米修斯》、《会饮》等名篇，薇依以独特的睿哲引领我们重新接近古希腊诗文，以敏锐的眼光探寻基督精神与希腊精神的关联。《柏拉图对话中的神:薇依论古希腊文学》亦收入薇依的全部诗稿……去世之前，薇依始终牵挂这些小诗，希望有机会“按写作先后顺序”发表。
417,"德米安


    
       : 彷徨少年时",★《德米安：彷徨少年时》1919年首版，最初作者署名为埃米尔•辛克莱，作品问世后在社会上引起巨大反响，其受人欢迎的盛况唯有上个世纪的《少年维特之烦恼》能够与之媲美。人们竞相探问辛克莱到底是谁，连托马斯•曼也写信向出版商询问作者情况。但这位作者一直隐匿着，直到两年后作品17刷时，才确切地属上黑塞的名字。
418,"权力意志


    
       : 1885-1889年遗稿",该书根据科利和蒙提那里考订研究版《尼采全集》第12卷和第13卷译出，并根据第14卷补译了相应的编者注释。第12卷和第13卷严格按照时间顺序收录尼采作于1885年秋至1889年初之间的全部残篇遗稿，包括了后人编辑的所谓尼采“主要著作”即《权力意志》诸版本的内容。
419,科学与宗教的领地,何为宗教？何为科学？宗教阻碍了科学发展吗？科学与宗教果真水火不容吗？“科学”和“宗教”是否适用于一切地域和民族？在讨论所有这些问题之前，首先要弄清楚“科学”与“宗教”概念的含义演变以及它们之间产生关系的前提。作者彼得·哈里森以令人惊叹的渊博学识和清晰思路， 极富原创性地分 析了科学与宗教这两大领地漫长的形成过程，绘制出西方科学与基督教之间关系的一幅令人信服的图景，颠覆了我们对科学与宗教的许多简单化理解。本书代表着科学与宗教领域最新的国际研究成果。
420,弗兰西斯·培根：感觉的逻辑,在福柯打开的新视野中，德勒兹是将疆域拓展得最宽的一位，文学、电影、绘画，不一而足。而这本论培根的作品，是德勒兹将哲学触角引向绘画的最有代表性的作品，从中可以管窥德勒兹的基本哲学观念，尤其是德勒兹的思想方法。
421,功利主义,功利主义是一种在西方影响巨大的伦理学说，其原则是“最大多数人的最大幸福”，以行为的实际功效或利益为判断行为正当与否的标准。本书系统地阐述了这一学说，分绪论、何谓功利主义、论功利主义最后制裁力、功利主义可以得到什么样的证明、论公道与功利主义之关系。
422,"恶的科学


    
       : 论共情与残酷行为的起源",为什么有人会持刀闯进幼儿园砍杀儿童？
423,飞鸟集,泰戈尔，印度诗人、思想家。生于孟加拉数一数二的名门中，是印度四种阶级中最高身份的婆罗门。泰戈尔家是当时孟加拉的学问艺术中心，其父亲为宗教思想家，是婆罗摩尼的指导者，生活在具有先进思想的家庭中，其兄长们皆以哲学家、音乐家、梵文学者而著名。泰戈尔8岁就开始作诗，15岁时出版诗集《原野之花》，被称为“孟加拉的雪莱”。1877年留学英国，1883年结婚，1880年以前的作品，均为描写甜美的爱情与世界之美的诗。1891年前往雪利德管理土地，接触到农村悲苦的生活，从此致力于农村改革运动。同时也开始对政治、社会问题发生兴趣，写作了激发印度独立之爱国怀操的诗、小说、戏曲、还参与印度独立运动。后来，因丧失妻子、女儿，诗风转为具有宗教性风格，以宗教诗为主的译诗集〈以歌神的敬礼〉，在欧洲文坛上获得极高的评价。1913年获得诺贝尔文学奖，闻名全球，其中代表作品有诗集〈飞鸟集...
424,"看，这是哲学 II


    
       : 永恒不变的哲学大问题",“观看”哲学思想
425,每当我找到生命的意义，它就又变了,苏格拉底说，人要过一种美好、公正的生活，而不是毫无约束地嬉闹作乐。他的学生、享乐主义者亚里斯提卜却认为，“纯粹的快乐才是生活的唯一目的”。而在悲观主义者叔本华眼里，“不想太过悲惨的话，最保险的方法就是不要期望能很开心”。不过，罗素却认为叔本华本人其实是一个生活放荡享乐的伪君子。——在最烧脑的哲学生涯中，这些人类历史上最杰出的头脑是如何思考人生意义的呢？
426,西方神秘学指津,《西方神秘学指津》是一部导论性的著作，本书将西方神秘学作为一个学术研究领域，对其进行了系统的回顾，着重考察了神秘学领域中的定义和划界问题，梳理了该领域主要的历史潮流、关于神秘学的重要争论、神秘学的世界观、神秘学关于知识的观点、神秘学实践，神秘学对现代化的影响以及这一领域的跨学科性。
427,论法的精神（上）,  
428,现代性与大屠杀,这是一部反思现代性的力作。齐格蒙·鲍曼认为，大屠杀不只是犹太人历史上的一个悲惨事件，也并非德意志民族的一次反常行为，而是现代性本身的固有可能。正是现代性的本质要素，使得像大屠杀这样灭绝人性的惨剧成为设计者、执行者和受害者密切合作的社会集体行动。从极端的理性走向极端的不理性，从高度的文明走向高度的野蛮，看似悖谬，实则有着逻辑的必然。而拯救之途也许就在于：在任何情况下，个体都无条件地承担起他的道德责任。
429,西方哲学简史,本书是英国哲学家、逻辑学家、数学家伯特兰•罗素的代表作之一，记述了从西方哲学萌芽的古希腊哲学一直到二十世纪早期期西方哲学的发展历程。书中以各个哲学流派及其代表哲学家为中心记述西方哲学哲学的发展历程，同时也对各个哲学流派产生的历史背景、哲学家的生活时代加以描述，以使读者更好地理解西方哲学的发展历程，并明白作为形而上的哲学的产生与发展，都有其深厚的社会政治经济背景，是它们发展的产物。
430,黑格尔,【哲学学者邓晓芒推荐】
431,"悟空传


    
       : 完美纪念版",著名作家今何在 时隔十年全新演绎《悟空传》！
432,理想国,这部《理想国》由王扬译注，是我国第一个按标准希腊语编辑本来翻译的全译本，采用布尔奈特编本，有具体到5位数的行码，查索方便，为西方学界公认。译注者在依据希腊文编辑本的基础上，奉献了一部贴切、流畅的《理想国》最新中译本，并撰写了富有启发的前言。另外，鉴于《理想国》一书内容丰富、思想深刻、比喻和典故层出不穷，译者在书后附有《理想国》对话纲要、专有名词索引、内容索引和一份有关《理想国》研究的西文参考书要目，包括柏拉图研究文献目录索引书目，对读者进一步查阅、对比、参考十分有价值。
433,"主体性与真相


    
       : 法兰西学院课程系列：1980-1981",在本书中，福柯将视角转向“关心自己”，由此来解读超越自己的历史—文化背景的范围：不再是西方的现代性，而是古希腊—罗马；这不是一种根据权力机制所做的政治解读，而是一种根据修身实践的伦理解读；它不是一种对各种体系的考古学，而是一种对主体的置疑。本书主要是通过婚姻和性来探讨古代的自我技巧。这一课程将斯多葛学派—罗马的转向提升到问题论的高度来研究。福柯谈到在公元前1世纪到基督教成为一种稳固的力量之前，“生活技巧”和“自我关怀”实际上是一种与爱欲和性有关的行为，并从斯多葛学派的夫妻模式所代表的伦理革命里推出三个重大结果：性生活的非社会化；同性恋的降格；欲望的“诞生”。 福柯在古典希腊、希腊化和罗马化时代的文献里发现了理论着眼点，从之出发可以将主体性和真相重新概念化。
434,"圣经


    
       : 中英对照圣经（中文和合本/ESV英文标准版）",中文部分：中文 和合本（中国教会使用最多的版本）
435,"斜目而视


    
       : 透过通俗文化看拉康",欲望的客体无法直视，拉康的理论亦需“斜目而视”。在《斜目而视:透过通俗文化看拉康》中，齐泽克一方面透过通俗作品解析拉康的理论，揭示“无意识的逻辑”，勾勒“欲望的原理”；另一方面借助拉康理论解读通俗作品，这既包括希区柯克、安东尼奥尼、大卫•林奇、赛乔尔•莱昂、弗里茨•朗、雷利•史考特、乔治.米勒等著名导演的电影，又包括阿加莎•克里斯蒂、斯蒂芬，金、帕特里西娅•海史密斯等通俗作家的小说，以及柯南.道尔塑造的福尔摩斯、雷蒙•钱德勒塑造的菲利普•马娄等人物形象。作者对通俗作品的解读，彰显了“通俗”作品的“非通俗”之维，展示了“通俗”作品的现代乃至后现代蕴味。
436,尼采,◆尼采作品的绝佳导读，忠于文本的扎实研究
437,禅者的初心,内容简介：
438,薄伽梵歌,"《薄伽梵歌》是印度古代史诗《摩诃婆罗多》（MahabharaIa）中的一部宗教哲学诗。因此，在阅读《薄伽梵歌》之前，先要了解一下《摩诃婆罗多》。《摩诃婆罗多》的成书年代约在公元前四世纪至公元四世纪，历时八百年。它以口头方式创作和传诵，不断扩充内容，层层累积而成，最后定型的篇幅达到""十万颂""（每颂一般为三十二个音节），译成汉语约四百万字。"
439,塔木德,前言
440,福柯,《福柯》由美国圣母大学哲学教授加里•古廷撰写，在很小的篇幅内对福柯作出了精彩的解说，为这位深奥的哲学家那复杂丰富的思想提供了导航。清华大学教授、福柯研究学者刘北成作序推荐。
441,"说真话的勇气


    
       : 治理自我与治理他者Ⅱ",《说真话的勇气：治理自我与治理他者（2）》是米歇尔·福柯在法兰西学院最后两年的授课演讲，是“对自己和他人的治理”的续篇。在书中谈到“把所传授的、学到的、复述的、吸收的逻各斯变成行为主体的自发形式”。福柯不断地向前追寻直接表现在正值的行为和与自己的关系中的一种真实话语。他研究了政治的“parrhesia”，它被界定为真实的话语，不过是一种让说话者冒着拿他的生存作赌注的危险说出的真实话语。在书中，福柯有了令人惊讶的概念积累，并涌现出许许多多的研究课题，以此走向“真理的通道”。
442,谈美,《跟大师学国学:谈美》是美学家朱光潜先生以书信形式为青年所写的一本美学入门书，顺着美从哪里来、美是什么以及美的特点等问题层层展开，提出了美学研究的理想目标——“人生的艺术化”。朱先生以一种对老朋友的语气娓娓而谈，将他对艺术与人生关系的深刻体悟渗透在质朴清新的文字中，“引读者由艺术走入人生，又将人生纳入艺术之中”（朱自清语）。全书最后呼吁人们“慢慢走，欣赏啊”，认为“欣赏之中都寓有创造，创造之中也都寓有欣赏”。书后收录朱先生的《近代实验美学》一文，供读者朋友参考。
443,"克尔凯郭尔


    
       : 丹麦黄金时代的苏格拉底",作者认为，克尔凯郭尔一生的写作都是在完成他自己的“苏格拉底式使命”。这一角度具有振裘持领之效，使克尔凯郭尔一生中众多支离的作品，奇妙地呈现为一幅完整的图画。
444,"逻辑之旅


    
       : 从哥德尔到哲学",王浩20年倾力之作，书中包括哥德尔一些未发表的哲学观点，接续上一本《哥德尔》的论题并将其扩展到更加广泛的领域：柏拉图主义、逻辑的本质、心灵、上帝的存在性、实证主义、现象学等等。哥德尔定理于20世纪的意义相当于爱因斯坦的相对论，海森伯格的测不准原理，凯恩斯的经济学，依据作者和哥德尔多年的私人交往与探讨写就的此书，扩展了过去人们认为的哥德尔在逻辑和哲学方面的贡献。
445,"反抗“平庸之恶”


    
       : 《责任与判断》中文修订版",没有人比阿伦特更了解：20世纪的道德大崩溃，不是由于人的无知或邪恶，未能辨别道德“真相”，而是由于道德“真相”不足以作为标准，评判人们当下可能做出的事情。道德需要重建，而重建道德的前提是社会中的每个个体，能够反抗道德崩溃时代平庸之恶的引诱，不放弃思考，不逃避判断，承担起应有的道德责任。
446,摄影哲学的思考,  
447,知鱼之乐,《知鱼之乐》是一本哲理随笔，汇集了作者数十年的思想精髓。在阅读这本哲理随笔之前，请读者诸君做好迎接一场思想地震的心理准备。自然存在、精神存在、社会存在，这是三个截然不同、无法贯通的领域吗？
448,"箭术与禅心


    
       : 一位西方哲学家的禅悟实录",一本奇妙的小书，用文字记述开悟的体验。在禅宗公案和传奇故事中，禅师们在面临无可解的矛盾时，似乎总有一种超越对错二元性的态度，能从中迸出一种全新的东西，我们称之为“悟”。但禅宗不立文字，我们通常只看到“顿悟”的刹那，而看不到在开悟之前或之后的种种过程。这本《箭术与禅 心》的可贵之处在于：一位具有西方理性思想精髓的学者，以客观的态度，亲自深入探究东方的直观智慧，以平实的文字加以分析报道，没有夸大渲染。这种来自异国文化观点的第一手心得报告，没有经过时间或口耳相传的扭曲，也不用背负任何传统的包袱，具有参考价值。
449,"从卢梭到尼采


    
       : 耶鲁大学公选课",本书源于耶鲁大学一门本科课程，授课内容一共十五讲。本书作者弗兰克?特纳是耶鲁大学教授，他积多年之功，倾注于此课。特纳认为思想史最好是历史，而不是思想。他把原始材料放在首位，而不是自己的描述。本书资料翔实，为广大读者以既不晦涩又很学术的方式阐述欧洲近代思想史（从卢梭到尼采）。
450,傅佩荣的哲学课：先秦儒家哲学,首印限量赠送完整音频课程！傅佩荣新作，一本书，一个课堂，一次先秦儒家的真正复兴。聚焦论语、孟子、易经、大学、中庸五大原典要旨，开启叩问经典的哲学大门。
451,游叙弗伦 苏格拉底的申辩 克力同,《游叙弗伦·苏格拉底的申辩·克力同》依《泰阿泰德》与《智术之师》两篇合册的拙译旧例，合册之译者序末句有云：“平生素抱尽译柏氏全书之志，假我十年，容以时日，庶几有以成斯举。”如今十五年过去了，我已七十三岁了，此志不渝，犹盼假我十年至十五年，黾勉从事；斯愿能遂与否，则非我个人精神上的意志所能决定。
452,"西西弗神话


    
       : 加缪全集：第五卷",《西西弗神话》是加缪的一部散文集，包括《反与正》、《婚礼集》、《西西弗神话》、《反抗者》。
453,"幸福的勇气


    
       : ：“自我启发之父”阿德勒的哲学课2",《幸福的勇气》是“勇气两部曲”的下卷、完结篇。
454,王阳明全集,本社《王阳明全集》以浙江图书馆藏明隆庆六年谢廷杰刻王文成公全书三十八卷本为底本标点，以四库全书文渊阁本、四部备要本、国学基本丛书本、中华图书馆本及台湾、日本出版的王阳明全集本为参校本，原本误漏或与诸本有异者，酌出校勘记。
455,理与人,帕菲特是当代著名哲学和伦理学家，其代表作《理与人》一书被誉为自西季威克的《伦理学方法》问一个世纪以来最伟大的实证道德哲学著作。本书围绕着“理”与“人”这两个主题，深入细致地分析了历史上人们在这两方面所秉持的一系列代表性观点和理论，指出人们对自身本性和行动理由的把握其实存在许多虚妄之处。作者借助大量的例子和缜密的推理，不仅比较和提示了人类行动的内在基础，而且从理性，道德和人的本性诸层面对一些传统上信以为真的道德信念和观念提出了强有力的挑战。该书出版后对西方伦理学的发展方向产生了公认的革命性影响，无论是在元伦理学方面还是在应用伦理学方面都占有无可替代的地位。本书还是著名的“哈佛教材”之一。
456,"少年Pi的奇幻漂流


    
       : （插图珍藏版）",一艘孤单小船，一个落难少年，一只孟加拉虎，这是南太平洋上，最艰难的生存考验。《少年pi的奇幻漂流》是作者马特尔的第二部小说，但是一面市便惊艳国际文坛，获奖无数，成为畅销书。小说描写一个印度男孩和一只叫理查德•帕克的孟加拉虎一起在太平洋上漂流227天后获得重生的神奇故事。
457,伦理学与生活,作者直面当今社会深刻的道德危机，将伦理学理论应用于日常生活的阐释，鼓励道德主体的反思、批判和创新精神，这是本书的最大特色。本书对描述的、规范的和分析的伦理学进行了科学综合，汲取东方伦理学的精华，构建了“人道主义伦理学”体系；力倡生命价值、善良、公正、诚实和个人自由等五条道德原则，为生命（医学）伦理、企业伦理、媒体伦理、环境伦理、性伦理等广泛的社会伦理问题提供了应对之道。
458,"精神现象学


    
       : 黑格尔著作集 3",《精神现象学》是西方哲学史上最重要的经典哲学著作之一，是黑格尔公开发表的第一部哲学巨著，被誉为“黑格尔哲学的真正诞生地和秘密”（马克思语），亦是当代最受关注、最有影响力的黑格尔著作。
459,当代政治哲学,“历经一百多年而尚在进行之中的中国社会巨变依然保持其前景不明朗的特点，这自然无法满足人们对良序而稳定社会的要求，而政治哲学的正义目标的预期后果却正在于这样一种社会”，这为政治哲学在中国的发展提供了适宜的土壤。可以说，正义的问题是政治哲学家关注的核心问题，围绕对这一问题的不同理解和回答，政治哲学史呈现为异彩纷呈的图景。
460,政府论（下篇）,
461,第二性,相同ISBN的还有2004年西苑出版社出版李强选译的《第二性》版本，从属于《西方哲理精译文丛》。
462,"西方的没落（全二卷）


    
       : 全译本",斯宾格勒，这个现代德国心灵的重要表征，把歌德式的观相方法和尼采式的批判精神结合在一起，从宏大的文化比较形态学的角度，通过对西方文化的精神逻辑和时代症状的描述，预言西方文化终将走向没落。自他以后，这一末世启示录的论调就犹如一个原始的创伤，深深地刻印在20世纪以来的西方历史路程中，其先知般的声音在我们今天所处的时代仍可唤起一种自省的激情。
463,逻辑哲学论,《逻辑哲学论》是维特根斯坦在世时正式出版的惟一的一本哲学著作。出版后对世界哲学的面貌产生了重大的影响，毫无疑问，本书是二十世纪最为重要的哲学著作之一。其内容是主要探讨语言、心灵和世界的关系。主要观点有：语言可以言说世界之内的事实，而不能言说世界之外的神秘事项，但是对于人生来说，恰恰后者是最为重要的。维特根斯坦是二十世纪最重要的哲学家，主要著作为《逻辑哲学论》、《哲学研究》，前者影响了二十世纪最重要的哲学流派逻辑实证主义，后者影响了日常语言学派。
464,毛泽东选集 第五卷,在我们的国家里，鉴别资产阶级及资产阶级知识分子在政治上的真假善恶，有几个标准。主要是看人们是否真正要社会主义和真正接受共产党的领导。这两条，他们早就承认了，现在有些人想翻案，那不行。只要他们翻这两条案，中华人民共和国就没有他们的位置。那是西方世界（一名自由国家）的理想，还是请你们到那里去吧！
465,老子注译及评介,著名学者陈鼓应的这部《老子注译及评介》自1984年由中华书局出版大陆版本以来，一直不断印行。本书不但是文献整理的杰作，也是中国哲学和哲学史研究的重要著作。作者吸取历代研究“老子”的成果，尤其是帛书《老子》出土以来的诸家成果，参以己见，从而成为新时期诸子学的经典著作之一。
466,"上帝掷骰子吗


    
       : 量子物理史话",《上帝掷骰子吗》这本书是关于量子论的故事。量子论是一个极为奇妙的理论：从物理角度来说，它在科学家中间引起了最为激烈的争议和关注；从现实角度来说，它给我们的社会带来了无与伦比的变化和进步；从科学史角度来说，也几乎没有哪段历史比量子论的创立得到了更为彻底的研究。然而不可思议的是，它的基本观点和假说至今没有渗透到大众的意识中去，这无疑又给它增添了一道神秘的光环。
467,自然与希腊人　科学与人文主义,本书是奥地利物理学家埃尔温·薛定谔两部作品《自然与希腊人》《科学与人文主义》的合集。两部作品主题密切相关，关注的都是实在的本性以及自古以来人类如何感知存在。讨论了一些与科学和科学家在社会中的角色有关的社会议题，更关心的是历史上的大思想家是如何处理这些议题的。《自然与希腊人》着重从理性与感官的竞争、毕达哥拉斯学派、克塞诺芬尼的宗教、原子论者等展开论述；《科学与人文主义》则从科学对生活的精神影响、我们“模型”的本性、连续体的复杂性等方面展开论述。本书对于物理学以及相关专业的研究者具有重要的参考意义。
468,论人类不平等的起源,《论人类不平等的起源》是法国大革命的灵魂。在《论人类不平等的起源》中，卢梭指出人类每向前发展一步，不平等的程度就加深一步。《论人类不平等的起源》阐发了卢梭的政治哲学思想，为《社会契约论》奠定了基础，同时也是他整个政治学说的导言。
469,哲学研究,1936年前后，在挪威森林里的小木屋中，维特根斯坦对自己从前的哲学思想进行了反思，他放弃了自己〈逻辑哲学论〉中所持的以逻辑规则为意义标准的思考方式。提出了“语言——游戏”的观点，完成了〈哲学研究〉一书。开创了另一门哲学——日常语言分析哲学，也始自己的哲学进入了一个更广阔的空间。
470,"忏悔录


    
       : 托尔斯泰心灵自传，2015全译插图本",《忏悔录》——隐藏人类生命秘密之书惊现身！
471,"政治与历史


    
       : 从马基雅维利到马克思（1955-1972年高等师范学校讲义）",本书既是阿尔都塞在巴黎高师开设的哲学史课程的讲义，也是一份卓绝的理论工作的珍贵记录。通过讲授从马基雅维利、霍布斯、18世纪法国哲学与政治、黑格尔、直到马克思的现代思想历程，阿尔都塞把“在哲学中成为马克思主义者”的艰巨事业落实于对理论文本进行精彩、深邃而细腻的解读之中，致力于通过“极端的思考”，在思想史上发掘与汇聚一条“唯物主义的潜流”，揭示马克思理论革命的历史渊源。
